refund_id,transaction_id,merchant_id,refund_amount,currency,refund_amount_cad,refund_type,refund_reason,created_at,status,same_day_refund
REF0001064,TXN00002130,M004,30.83,USD,41.93,partial,duplicate,2024-12-04 19:10:00,completed,False
REF0001065,TXN00001545,M002,6.65,CAD,6.65,partial,fraud,2024-04-01 09:03:00,completed,False
REF0001066,TXN00035967,M008,7.87,CAD,7.87,partial,product_not_received,2024-12-17 22:08:00,completed,False
REF0001067,TXN00038980,M003,42.93,CAD,42.93,partial,duplicate,2024-06-22 20:07:00,completed,False
REF0001068,TXN00030609,M003,367.29,USD,499.51,full,duplicate,2024-12-30 01:45:00,completed,False
REF0001069,TXN00046511,M008,35.31,USD,48.02,full,duplicate,2024-01-29 00:52:00,completed,False
REF0001070,TXN00035605,M006,43.87,CAD,43.87,partial,product_not_received,2024-08-01 03:03:00,completed,False
REF0001071,TXN00011778,M009,17.37,CAD,17.37,full,duplicate,2024-08-14 22:42:00,completed,False
REF0001072,TXN00043976,M010,146.41,CAD,146.41,full,duplicate,2024-01-10 12:15:00,completed,False
REF0001073,TXN00028207,M004,19.23,CAD,19.23,full,customer_request,2024-08-19 03:30:00,completed,False
REF0001074,TXN00038742,M004,41.45,CAD,41.45,partial,duplicate,2024-10-13 14:29:00,completed,False
REF0001075,TXN00009745,M008,29.58,USD,40.23,full,other,2024-10-25 10:04:00,completed,False
REF0001076,TXN00039034,M002,16.83,CAD,16.83,partial,other,2024-07-23 07:29:00,completed,True
REF0001077,TXN00026388,M006,9.07,EUR,13.42,full,customer_request,2024-06-21 08:59:00,completed,False
REF0001078,TXN00039706,M006,29.64,CAD,29.64,partial,fraud,2024-12-12 17:02:00,completed,False
REF0001079,TXN00048931,M005,35.89,CAD,35.89,full,customer_request,2024-09-20 06:56:00,completed,False
REF0001080,TXN00025819,M010,41.42,EUR,61.3,partial,other,2024-11-04 18:17:00,completed,False
REF0001081,TXN00035328,M001,46.09,EUR,68.21,full,other,2024-10-26 20:24:00,completed,False
REF0001082,TXN00005468,M003,10.63,CAD,10.63,full,product_not_received,2024-12-14 23:32:00,completed,False
REF0001083,TXN00001978,M001,29.1,CAD,29.1,full,product_not_received,2024-10-19 02:07:00,completed,False
REF0001084,TXN00037666,M006,49.2,CAD,49.2,full,other,2024-04-27 21:12:00,completed,True
REF0001085,TXN00035944,M006,298.54,CAD,298.54,partial,duplicate,2024-12-12 18:39:00,completed,False
REF0001086,TXN00038435,M004,12.68,USD,17.24,full,customer_request,2024-01-30 02:32:00,completed,False
REF0001087,TXN00029932,M004,24.37,CAD,24.37,full,fraud,2024-09-05 14:34:00,completed,False
REF0001088,TXN00011401,M004,0.56,CAD,0.56,partial,customer_request,2024-05-28 11:44:00,completed,False
REF0001089,TXN00034628,M004,101.7,EUR,150.52,full,duplicate,2024-05-17 15:57:00,completed,False
REF0001090,TXN00009165,M002,27.24,USD,37.05,full,product_not_received,2024-10-05 02:32:00,completed,False
REF0001091,TXN00042496,M003,53.33,USD,72.53,full,product_not_received,2024-06-25 15:20:00,completed,True
REF0001092,TXN00044575,M003,43.69,CAD,43.69,partial,product_not_received,2024-11-09 06:20:00,completed,False
REF0001093,TXN00027391,M001,55.83,CAD,55.83,full,customer_request,2024-07-24 02:56:00,completed,True
REF0001094,TXN00024065,M001,6.36,USD,8.65,partial,other,2024-07-04 10:35:00,completed,False
REF0001095,TXN00031190,M001,41.72,CAD,41.72,full,customer_request,2024-08-15 19:35:00,completed,False
REF0001096,TXN00004113,M006,33.96,CAD,33.96,full,product_not_received,2024-03-15 14:53:00,failed,True
REF0001097,TXN00000657,M006,37.98,CAD,37.98,partial,other,2024-07-27 10:34:00,completed,False
REF0001098,TXN00008486,M008,41.74,CAD,41.74,full,customer_request,2024-02-19 09:04:00,completed,False
REF0001099,TXN00049096,M008,27.18,CAD,27.18,full,fraud,2024-03-05 18:51:00,completed,False
REF0001100,TXN00034498,M004,7.08,USD,9.63,partial,fraud,2024-07-24 18:11:00,completed,False
REF0001101,TXN00044438,M010,32.5,CAD,32.5,full,fraud,2024-07-24 23:42:00,completed,False
REF0001102,TXN00028919,M001,19.33,USD,26.29,partial,other,2024-09-26 20:23:00,completed,False
REF0001103,TXN00028763,M004,45.69,CAD,45.69,full,product_not_received,2024-01-25 14:22:00,completed,False
REF0001104,TXN00022521,M001,17.92,CAD,17.92,full,customer_request,2024-08-25 09:13:00,pending,True
REF0001105,TXN00001261,M005,47.26,CAD,47.26,full,product_not_received,2024-09-01 22:28:00,completed,False
REF0001106,TXN00009866,M006,38.88,USD,52.88,partial,customer_request,2024-09-10 23:37:00,completed,True
REF0001107,TXN00029825,M001,53.03,CAD,53.03,partial,product_not_received,2024-08-14 10:30:00,completed,False
REF0001108,TXN00046407,M002,13.39,CAD,13.39,partial,fraud,2024-09-13 23:46:00,completed,False
REF0001109,TXN00008863,M001,56.12,USD,76.32,full,customer_request,2024-12-20 09:39:00,pending,False
REF0001110,TXN00037839,M008,10.01,EUR,14.81,full,customer_request,2024-07-09 12:08:00,completed,False
REF0001111,TXN00007606,M005,52.95,CAD,52.95,full,fraud,2024-05-06 17:20:00,completed,False
REF0001112,TXN00013960,M002,1392.67,USD,1894.03,partial,product_not_received,2024-05-06 10:22:00,completed,False
REF0001113,TXN00005173,M003,10.48,USD,14.25,full,duplicate,2024-02-13 13:33:00,completed,True
REF0001114,TXN00030246,M010,21.62,CAD,21.62,full,fraud,2024-06-20 04:21:00,completed,False
REF0001115,TXN00044996,M009,129.59,CAD,129.59,full,other,2024-02-28 22:19:00,completed,False
REF0001116,TXN00003343,M002,42.45,CAD,42.45,full,customer_request,2024-03-19 20:04:00,completed,False
REF0001117,TXN00011873,M001,116.3,CAD,116.3,partial,customer_request,2024-04-05 15:25:00,completed,False
REF0001118,TXN00029461,M004,280.85,CAD,280.85,full,other,2024-09-19 19:56:00,completed,False
REF0001119,TXN00037210,M001,80.18,EUR,118.67,partial,customer_request,2024-06-13 15:08:00,completed,False
REF0001120,TXN00035443,M008,37.19,CAD,37.19,partial,fraud,2024-08-07 18:17:00,completed,False
REF0001121,TXN00031400,M005,16.63,CAD,16.63,full,duplicate,2024-07-21 19:16:00,completed,False
REF0001122,TXN00004866,M001,75.3,CAD,75.3,full,customer_request,2024-11-22 19:22:00,completed,False
REF0001123,TXN00003875,M006,641.71,CAD,641.71,partial,duplicate,2024-09-01 16:12:00,completed,False
REF0001124,TXN00033754,M006,84.22,CAD,84.22,full,product_not_received,2024-09-02 10:54:00,completed,False
REF0001125,TXN00045696,M005,41.64,USD,56.63,full,other,2024-04-09 22:17:00,completed,False
REF0001126,TXN00044430,M003,32.92,CAD,32.92,full,duplicate,2024-05-12 17:04:00,completed,False
REF0001127,TXN00017125,M009,80.61,USD,109.63,full,customer_request,2024-07-07 04:09:00,completed,False
REF0001128,TXN00041592,M004,62.63,EUR,92.69,full,customer_request,2024-02-12 14:23:00,pending,False
REF0001129,TXN00038027,M008,70.42,USD,95.77,full,fraud,2024-04-07 05:55:00,completed,False
REF0001130,TXN00030428,M010,5.19,USD,7.06,partial,fraud,2024-05-21 08:33:00,completed,True
REF0001131,TXN00022053,M006,4.62,USD,6.28,partial,product_not_received,2024-09-19 02:13:00,completed,False
REF0001132,TXN00042198,M001,38.7,EUR,57.28,full,duplicate,2025-01-10 02:29:00,completed,False
REF0001133,TXN00014592,M002,7.77,CAD,7.77,partial,duplicate,2024-10-14 21:18:00,pending,False
REF0001134,TXN00018248,M003,27.78,CAD,27.78,full,product_not_received,2024-09-28 16:06:00,completed,False
REF0001135,TXN00011648,M005,97.4,CAD,97.4,full,other,2024-11-12 13:39:00,completed,False
REF0001136,TXN00000098,M003,15.45,CAD,15.45,full,product_not_received,2024-07-22 12:38:00,completed,False
REF0001137,TXN00049656,M006,22.7,CAD,22.7,partial,product_not_received,2024-07-19 19:35:00,completed,False
REF0001138,TXN00001526,M001,31.83,EUR,47.11,full,customer_request,2024-06-03 05:40:00,completed,False
REF0001139,TXN00049337,M008,53.64,USD,72.95,full,duplicate,2024-03-28 04:05:00,completed,False
REF0001140,TXN00042803,M009,59.52,CAD,59.52,full,other,2024-03-31 20:38:00,completed,True
REF0001141,TXN00004024,M009,49.53,CAD,49.53,partial,product_not_received,2024-10-06 02:00:00,completed,False
REF0001142,TXN00037762,M002,46.7,CAD,46.7,full,other,2024-08-25 03:12:00,completed,False
REF0001143,TXN00012694,M001,8.12,CAD,8.12,full,product_not_received,2024-02-03 21:20:00,completed,False
REF0001144,TXN00005503,M008,3.71,USD,5.05,partial,other,2024-11-25 23:21:00,completed,True
REF0001145,TXN00047658,M003,40.98,CAD,40.98,full,fraud,2024-01-27 19:37:00,completed,False
REF0001146,TXN00042754,M010,170.83,USD,232.33,full,duplicate,2024-04-14 23:06:00,completed,False
REF0001147,TXN00049559,M004,13.67,USD,18.59,partial,customer_request,2024-09-20 02:21:00,completed,False
REF0001148,TXN00027263,M003,20.61,USD,28.03,full,customer_request,2024-08-01 21:07:00,completed,False
REF0001149,TXN00000737,M009,9.08,CAD,9.08,partial,product_not_received,2024-07-17 15:19:00,completed,False
REF0001150,TXN00047302,M002,12.25,USD,16.66,full,fraud,2024-06-12 04:12:00,completed,False
REF0001151,TXN00036639,M006,56.27,USD,76.53,full,fraud,2024-12-12 06:30:00,completed,False
REF0001152,TXN00043797,M002,48.34,USD,65.74,full,other,2024-11-29 10:15:00,completed,False
REF0001153,TXN00022980,M009,18.99,CAD,18.99,full,customer_request,2024-06-06 22:04:00,completed,False
REF0001154,TXN00031331,M005,3.51,USD,4.77,partial,duplicate,2024-09-16 02:31:00,completed,False
REF0001155,TXN00037728,M010,23.08,USD,31.39,full,customer_request,2024-03-24 02:07:00,completed,False
REF0001156,TXN00022714,M006,296.55,USD,403.31,full,duplicate,2024-12-17 19:55:00,completed,False
REF0001157,TXN00044966,M009,56.41,CAD,56.41,full,fraud,2025-01-04 07:52:00,completed,False
REF0001158,TXN00014500,M001,3.09,CAD,3.09,partial,product_not_received,2025-01-11 16:08:00,completed,False
REF0001159,TXN00003699,M010,4.38,CAD,4.38,partial,customer_request,2024-08-14 13:27:00,completed,False
REF0001160,TXN00029996,M005,91.17,CAD,91.17,partial,product_not_received,2024-02-18 10:42:00,completed,True
REF0001161,TXN00046676,M003,42.65,EUR,63.12,full,duplicate,2024-11-11 17:05:00,completed,False
REF0001162,TXN00032682,M010,57.35,CAD,57.35,full,other,2024-05-27 19:16:00,completed,False
REF0001163,TXN00042701,M008,24.21,CAD,24.21,full,other,2024-10-25 04:23:00,completed,False
REF0001164,TXN00047356,M010,4.5,USD,6.12,partial,duplicate,2024-02-08 15:42:00,completed,False
REF0001165,TXN00042379,M002,86.38,CAD,86.38,partial,fraud,2024-04-25 06:47:00,completed,False
REF0001166,TXN00033572,M004,150.1,EUR,222.15,full,fraud,2024-07-07 17:34:00,completed,False
REF0001167,TXN00022000,M001,3.28,CAD,3.28,partial,product_not_received,2025-01-05 23:02:00,completed,False
REF0001168,TXN00014829,M003,29.17,EUR,43.17,full,customer_request,2024-04-25 12:01:00,completed,False
REF0001169,TXN00001120,M010,133.77,USD,181.93,full,other,2024-03-07 23:05:00,completed,False
REF0001170,TXN00045006,M009,54.41,USD,74.0,full,other,2024-07-08 16:27:00,completed,False
REF0001171,TXN00032383,M008,30.96,EUR,45.82,partial,duplicate,2024-05-10 23:26:00,completed,False
REF0001172,TXN00008531,M005,84.9,CAD,84.9,full,product_not_received,2024-12-04 01:44:00,completed,False
REF0001173,TXN00031443,M006,10.76,EUR,15.92,partial,other,2024-10-14 07:08:00,completed,False
REF0001174,TXN00022904,M010,240.96,CAD,240.96,full,other,2024-08-05 11:30:00,completed,True
REF0001175,TXN00044738,M004,7.93,USD,10.78,partial,duplicate,2024-10-05 13:40:00,completed,False
REF0001176,TXN00039772,M006,65.77,USD,89.45,partial,duplicate,2024-10-24 17:02:00,completed,False
REF0001177,TXN00010991,M004,28.54,CAD,28.54,full,other,2024-06-10 20:35:00,completed,False
REF0001178,TXN00007544,M004,239.05,CAD,239.05,partial,duplicate,2024-09-22 01:41:00,completed,False
REF0001179,TXN00004920,M006,28.14,EUR,41.65,full,fraud,2024-07-30 09:05:00,completed,False
REF0001180,TXN00043656,M005,20.62,CAD,20.62,partial,fraud,2024-12-16 06:18:00,completed,False
REF0001181,TXN00015944,M003,10.37,CAD,10.37,partial,fraud,2024-04-27 22:42:00,completed,False
REF0001182,TXN00015823,M010,41.57,USD,56.54,partial,fraud,2024-03-09 15:56:00,completed,False
REF0001183,TXN00010107,M002,267.11,USD,363.27,partial,product_not_received,2024-06-22 01:26:00,completed,False
REF0001184,TXN00024350,M001,12.05,EUR,17.83,partial,customer_request,2024-04-09 23:33:00,completed,False
REF0001185,TXN00044251,M009,25.59,EUR,37.87,partial,other,2024-09-15 19:23:00,completed,False
REF0001186,TXN00032138,M005,5.09,USD,6.92,partial,fraud,2024-08-14 13:31:00,completed,False
REF0001187,TXN00005739,M004,9.47,CAD,9.47,full,other,2024-12-09 02:52:00,completed,False
REF0001188,TXN00019874,M002,54.3,CAD,54.3,partial,fraud,2024-12-28 12:33:00,completed,False
REF0001189,TXN00023583,M003,167.18,CAD,167.18,partial,customer_request,2024-04-21 22:17:00,completed,False
REF0001190,TXN00013472,M003,105.94,CAD,105.94,partial,customer_request,2024-08-25 06:46:00,completed,False
REF0001191,TXN00020382,M001,8.39,CAD,8.39,partial,duplicate,2025-02-03 21:20:00,completed,False
REF0001192,TXN00006706,M009,85.02,CAD,85.02,full,other,2024-10-17 21:27:00,completed,False
REF0001193,TXN00009029,M009,2.21,CAD,2.21,partial,duplicate,2024-03-31 09:24:00,completed,False
REF0001194,TXN00018264,M009,86.07,EUR,127.38,full,customer_request,2024-09-07 23:00:00,completed,False
REF0001195,TXN00027791,M008,135.51,CAD,135.51,partial,product_not_received,2024-10-22 20:37:00,completed,False
REF0001196,TXN00031114,M002,93.9,CAD,93.9,partial,customer_request,2024-07-06 04:30:00,completed,False
REF0001197,TXN00001041,M006,21.16,USD,28.78,partial,customer_request,2024-06-04 17:47:00,completed,False
REF0001198,TXN00007935,M002,51.74,CAD,51.74,partial,other,2024-05-21 14:59:00,completed,False
REF0001199,TXN00028589,M004,12.64,USD,17.19,partial,duplicate,2024-12-09 21:32:00,failed,False
REF0001200,TXN00022041,M002,10.15,CAD,10.15,full,duplicate,2024-08-14 14:09:00,completed,False
REF0001201,TXN00037504,M004,96.67,USD,131.47,full,customer_request,2024-03-06 08:37:00,completed,False
REF0001202,TXN00008031,M003,106.76,CAD,106.76,partial,duplicate,2024-12-19 23:45:00,completed,True
REF0001203,TXN00027300,M009,22.73,CAD,22.73,partial,fraud,2024-08-23 16:01:00,completed,False
REF0001204,TXN00041520,M003,30.13,CAD,30.13,partial,fraud,2024-11-19 03:41:00,completed,False
REF0001205,TXN00040301,M006,61.99,CAD,61.99,partial,fraud,2024-02-23 09:53:00,failed,False
REF0001206,TXN00020520,M009,38.54,EUR,57.04,full,other,2024-06-06 04:27:00,completed,False
REF0001207,TXN00002517,M009,62.5,USD,85.0,partial,customer_request,2024-05-21 06:54:00,completed,False
REF0001208,TXN00020863,M010,16.38,CAD,16.38,full,other,2024-12-17 03:32:00,completed,False
REF0001209,TXN00025889,M006,24.55,CAD,24.55,full,duplicate,2024-03-19 19:29:00,completed,False
REF0001210,TXN00000872,M008,39.81,USD,54.14,full,other,2024-07-20 04:49:00,completed,False
REF0001211,TXN00034288,M004,324.56,CAD,324.56,full,product_not_received,2024-05-19 04:51:00,completed,False
REF0001212,TXN00003355,M001,125.55,CAD,125.55,full,fraud,2024-03-16 14:31:00,completed,False
REF0001213,TXN00024626,M002,23.87,USD,32.46,partial,product_not_received,2024-11-02 02:34:00,completed,False
REF0001214,TXN00020289,M003,459.92,EUR,680.68,full,product_not_received,2024-10-06 07:07:00,completed,False
REF0001215,TXN00022190,M005,25.2,CAD,25.2,partial,customer_request,2024-12-15 20:54:00,completed,False
REF0001216,TXN00043585,M002,74.18,CAD,74.18,full,customer_request,2024-03-03 05:13:00,completed,False
REF0001217,TXN00033216,M008,33.39,EUR,49.42,partial,fraud,2024-07-27 12:14:00,completed,False
REF0001218,TXN00039293,M001,3.97,USD,5.4,partial,fraud,2024-06-12 14:14:00,completed,False
REF0001219,TXN00017433,M009,23.72,EUR,35.11,partial,duplicate,2024-11-27 06:17:00,completed,False
REF0001220,TXN00043920,M005,17.8,USD,24.21,full,other,2025-01-10 12:23:00,completed,False
REF0001221,TXN00049435,M002,9.6,EUR,14.21,partial,other,2024-11-11 05:26:00,completed,False
REF0001222,TXN00027523,M004,51.92,CAD,51.92,full,customer_request,2024-09-22 21:29:00,completed,False
REF0001223,TXN00003663,M006,72.42,USD,98.49,full,fraud,2024-06-28 23:15:00,completed,False
REF0001224,TXN00047838,M004,88.27,EUR,130.64,full,fraud,2024-09-03 04:20:00,completed,False
REF0001225,TXN00005016,M005,62.25,EUR,92.13,full,fraud,2024-12-11 10:28:00,completed,True
REF0001226,TXN00045931,M004,32.08,EUR,47.48,full,customer_request,2024-02-12 05:27:00,completed,False
REF0001227,TXN00022971,M010,17.47,EUR,25.86,full,product_not_received,2024-06-25 01:27:00,completed,True
REF0001228,TXN00031873,M001,295.51,CAD,295.51,partial,other,2024-09-04 09:54:00,completed,False
REF0001229,TXN00034258,M006,103.55,CAD,103.55,partial,other,2024-05-14 02:57:00,completed,False
REF0001230,TXN00041217,M008,14.12,USD,19.2,full,fraud,2024-02-06 21:12:00,completed,False
REF0001231,TXN00025305,M001,92.87,USD,126.3,full,product_not_received,2024-06-14 14:31:00,completed,False
REF0001232,TXN00037758,M003,4.11,USD,5.59,partial,customer_request,2024-11-22 04:32:00,completed,False
REF0001233,TXN00047760,M005,67.69,CAD,67.69,full,product_not_received,2024-03-06 08:20:00,completed,False
REF0001234,TXN00001004,M003,7.37,USD,10.02,partial,fraud,2024-06-29 03:54:00,completed,False
REF0001235,TXN00002306,M006,144.3,CAD,144.3,partial,customer_request,2024-01-16 20:21:00,completed,False
REF0001236,TXN00041577,M006,10.03,USD,13.64,partial,duplicate,2024-08-29 04:01:00,completed,False
REF0001237,TXN00036566,M001,32.56,CAD,32.56,partial,customer_request,2024-08-29 07:24:00,completed,False
REF0001238,TXN00001690,M006,22.83,CAD,22.83,full,fraud,2024-07-09 05:10:00,completed,False
REF0001239,TXN00001836,M009,383.39,CAD,383.39,full,duplicate,2024-08-21 19:44:00,completed,False
REF0001240,TXN00000378,M010,26.05,CAD,26.05,full,duplicate,2025-01-15 01:10:00,pending,False
REF0001241,TXN00029760,M006,26.19,CAD,26.19,partial,customer_request,2024-08-07 23:58:00,completed,False
REF0001242,TXN00018443,M009,26.96,CAD,26.96,partial,product_not_received,2024-09-12 10:34:00,completed,False
REF0001243,TXN00040896,M001,107.35,CAD,107.35,full,duplicate,2024-08-01 00:21:00,completed,True
REF0001244,TXN00039062,M009,30.13,USD,40.98,partial,product_not_received,2024-03-12 15:40:00,completed,True
REF0001245,TXN00023003,M003,533.68,CAD,533.68,full,duplicate,2024-05-09 01:25:00,completed,True
REF0001246,TXN00048830,M004,178.84,CAD,178.84,partial,other,2024-07-27 22:03:00,failed,False
REF0001247,TXN00029244,M008,29.45,CAD,29.45,partial,other,2024-11-04 21:22:00,completed,False
REF0001248,TXN00041988,M002,10.7,USD,14.55,full,product_not_received,2024-08-03 18:18:00,completed,False
REF0001249,TXN00021850,M006,80.87,CAD,80.87,full,duplicate,2024-12-05 11:49:00,completed,False
REF0001250,TXN00034964,M006,38.98,USD,53.01,full,product_not_received,2024-12-04 00:29:00,completed,True
REF0001251,TXN00042748,M010,53.32,CAD,53.32,full,customer_request,2025-01-12 10:53:00,completed,False
REF0001252,TXN00048186,M003,8.73,USD,11.87,full,customer_request,2024-05-04 16:44:00,completed,False
REF0001253,TXN00049129,M005,432.5,USD,588.2,partial,duplicate,2024-08-22 06:33:00,completed,False
REF0001254,TXN00029947,M002,184.66,USD,251.14,full,customer_request,2024-10-19 08:08:00,failed,False
REF0001255,TXN00006330,M003,43.33,USD,58.93,full,product_not_received,2024-03-16 03:06:00,completed,False
REF0001256,TXN00045301,M005,31.09,USD,42.28,full,duplicate,2024-12-15 23:33:00,pending,False
